rank	word	zipf
12471	paradox	3.63
12472	peacefully	3.63
12473	periodic	3.63
12474	philly	3.63
12475	plead	3.63
12476	podium	3.63
12477	portray	3.63
12478	practitioner	3.63
12479	pradesh	3.63
12480	progressed	3.63
12481	puck	3.63
12482	ratios	3.63
12483	reconsider	3.63
12484	redskins	3.63
12485	reductions	3.63
12486	refrain	3.63
12487	replaces	3.63
12488	reproduce	3.63
12489	researching	3.63
12490	rigged	3.63
12491	rite	3.63
12492	rum	3.63
12493	s00	3.63
12494	safari	3.63
12495	saunders	3.63
12496	scaling	3.63
12497	scorer	3.63
12498	seldom	3.63
12499	shareholder	3.63
12500	simone	3.63
12501	sis	3.63
12502	slams	3.63
12503	slices	3.63
12504	soy	3.63
12505	spilled	3.63
12506	squash	3.63
12507	stacked	3.63
12508	statewide	3.63
12509	stationary	3.63
12510	styled	3.63
12511	subdivision	3.63
12512	succeeding	3.63
12513	sunderland	3.63
12514	surrendered	3.63
12515	tar	3.63
12516	tariffs	3.63
12517	temporal	3.63
12518	tracker	3.63
12519	turbine	3.63
12520	tyson	3.63
12521	unavailable	3.63
12522	universally	3.63
12523	unlucky	3.63
12524	utilizing	3.63
12525	uv	3.63
12526	volunteered	3.63
12527	vomiting	3.63
12528	warden	3.63
12529	warp	3.63
12530	whisky	3.63
12531	who'd	3.63
12532	winters	3.63
12533	womb	3.63
12534	yogurt	3.63
12535	abe	3.62
12536	abolished	3.62
12537	abusing	3.62
12538	algeria	3.62
12539	alpine	3.62
12540	ambient	3.62
12541	aquatic	3.62
12542	argentine	3.62
12543	armored	3.62
12544	assert	3.62
12545	atheist	3.62
12546	balances	3.62
12547	bandwidth	3.62
12548	barbecue	3.62
12549	beforehand	3.62
12550	bipolar	3.62
12551	bladder	3.62
12552	blossom	3.62
12553	body's	3.62
12554	bolts	3.62
12555	bombed	3.62
12556	campaigning	3.62
12557	canned	3.62
12558	captains	3.62
12559	caravan	3.62
12560	carrot	3.62
12561	chanting	3.62
12562	chevrolet	3.62
12563	clive	3.62
12564	compressed	3.62
12565	comprise	3.62
12566	computational	3.62
12567	conceptual	3.62
12568	coolest	3.62
12569	currencies	3.62
12570	damp	3.62
12571	danielle	3.62
12572	databases	3.62
12573	debit	3.62
12574	demolition	3.62
12575	denis	3.62
12576	detailing	3.62
12577	differentiate	3.62
12578	dim	3.62
12579	discouraged	3.62
12580	discovers	3.62
12581	donkey	3.62
12582	doo	3.62
12583	downstream	3.62
12584	earrings	3.62
12585	earthquakes	3.62
12586	ebola	3.62
12587	eg	3.62
12588	elites	3.62
12589	ellie	3.62
12590	empirical	3.62
12591	enlarged	3.62
12592	enzymes	3.62
12593	esther	3.62
12594	everybody's	3.62
12595	fantasies	3.62
12596	faulty	3.62
12597	fertile	3.62
12598	feud	3.62
12599	filmmaker	3.62
12600	formations	3.62
12601	fortunes	3.62
12602	frankfurt	3.62
12603	freedoms	3.62
12604	furnace	3.62
12605	fuse	3.62
12606	fuss	3.62
12607	gale	3.62
12608	gamer	3.62
12609	generosity	3.62
12610	gerry	3.62
12611	gluten	3.62
12612	goodman	3.62
12613	gorilla	3.62
12614	guatemala	3.62
12615	hamburg	3.62
12616	harvested	3.62
12617	hath	3.62
12618	heavyweight	3.62
12619	humane	3.62
12620	humanities	3.62
12621	inflicted	3.62
12622	interviewing	3.62
12623	jedi	3.62
12624	jennings	3.62
12625	journeys	3.62
12626	labelled	3.62
12627	lawful	3.62
12628	lawmakers	3.62
12629	leased	3.62
12630	lena	3.62
12631	loosely	3.62
12632	lord's	3.62
12633	lotus	3.62
12634	luna	3.62
12635	mails	3.62
12636	malik	3.62
12637	mantle	3.62
12638	mascot	3.62
12639	metabolic	3.62
12640	meth	3.62
12641	mf	3.62
12642	midfield	3.62
12643	militant	3.62
12644	missionaries	3.62
12645	mohammad	3.62
12646	nicolas	3.62
12647	nostalgia	3.62
12648	ottoman	3.62
12649	paddy	3.62
12650	paperback	3.62
12651	paved	3.62
12652	pavilion	3.62
12653	peasant	3.62
12654	perks	3.62
12655	philosophers	3.62
12656	pillars	3.62
12657	pointer	3.62
12658	policing	3.62
12659	predicting	3.62
12660	presume	3.62
12661	presumed	3.62
12662	printers	3.62
12663	rapist	3.62
12664	reacting	3.62
12665	rebuilt	3.62
12666	rec	3.62
12667	rectangular	3.62
12668	regulator	3.62
12669	renting	3.62
12670	restructuring	3.62
12671	ridden	3.62
12672	ro	3.62
12673	rudy	3.62
12674	sabotage	3.62
12675	sanctioned	3.62
12676	sarcasm	3.62
12677	savannah	3.62
12678	scans	3.62
12679	seekers	3.62
12680	sentencing	3.62
12681	sexist	3.62
12682	shaving	3.62
12683	shutdown	3.62
12684	sic	3.62
12685	slammed	3.62
12686	snp	3.62
12687	stresses	3.62
12688	suffolk	3.62
12689	surpassed	3.62
12690	swansea	3.62
12691	sweets	3.62
12692	syracuse	3.62
12693	tally	3.62
12694	tehran	3.62
12695	termed	3.62
12696	tha	3.62
12697	thriving	3.62
12698	timed	3.62
12699	tm	3.62
12700	trending	3.62
12701	trolls	3.62
12702	tucked	3.62
12703	tumors	3.62
12704	u.s.a	3.62
12705	ui	3.62
12706	unanimously	3.62
12707	undefeated	3.62
12708	unfamiliar	3.62
12709	upgrading	3.62
